GC%_100bpWindowSize	FrequencyAcrossAssembly	SampleID	SequencingTechnology	RelativeDepth
42.0	750	N0004	PacBio_DP_PBN	1.3095713734659662
43.0	993	N0004	PacBio_DP_PBN	1.3432612142884197
44.0	1375	N0004	PacBio_DP_PBN	1.3386488387174542
45.0	1876	N0004	PacBio_DP_PBN	1.3796168108638676
46.0	2463	N0004	PacBio_DP_PBN	1.3540296444642195
47.0	3436	N0004	PacBio_DP_PBN	1.3500649798735007
48.0	4925	N0004	PacBio_DP_PBN	1.3458751079389983
49.0	6767	N0004	PacBio_DP_PBN	1.3035404971994977
50.0	9639	N0004	PacBio_DP_PBN	1.2596606231472476
51.0	13673	N0004	PacBio_DP_PBN	1.2478514549765698
52.0	19147	N0004	PacBio_DP_PBN	1.2219742052646423
53.0	26724	N0004	PacBio_DP_PBN	1.2002330008647875
54.0	36751	N0004	PacBio_DP_PBN	1.1792945974762081
55.0	50205	N0004	PacBio_DP_PBN	1.1547796280471885
56.0	67687	N0004	PacBio_DP_PBN	1.1307526162966788
57.0	88493	N0004	PacBio_DP_PBN	1.1085218250662934
58.0	115356	N0004	PacBio_DP_PBN	1.0863587044830625
59.0	148777	N0004	PacBio_DP_PBN	1.0722573441157766
60.0	185459	N0004	PacBio_DP_PBN	1.0574167410549813
61.0	222026	N0004	PacBio_DP_PBN	1.0433334369479008
62.0	255653	N0004	PacBio_DP_PBN	1.0318844550447304
63.0	287417	N0004	PacBio_DP_PBN	1.0205233643023994
64.0	309156	N0004	PacBio_DP_PBN	1.0096305455664392
65.0	320836	N0004	PacBio_DP_PBN	1.0004769178006734
66.0	323338	N0004	PacBio_DP_PBN	0.9914395130527021
67.0	312749	N0004	PacBio_DP_PBN	0.981561316753748
68.0	292109	N0004	PacBio_DP_PBN	0.972371001761431
69.0	264198	N0004	PacBio_DP_PBN	0.9636036269213483
70.0	229639	N0004	PacBio_DP_PBN	0.9550413880639772
71.0	191736	N0004	PacBio_DP_PBN	0.9484141041681845
72.0	152586	N0004	PacBio_DP_PBN	0.940234217246824
73.0	119662	N0004	PacBio_DP_PBN	0.929686750368154
74.0	91460	N0004	PacBio_DP_PBN	0.9177153063229029
75.0	68228	N0004	PacBio_DP_PBN	0.9028450190692734
76.0	50128	N0004	PacBio_DP_PBN	0.8881646351906343
77.0	36529	N0004	PacBio_DP_PBN	0.8669635679669397
78.0	27119	N0004	PacBio_DP_PBN	0.8411337693910864
79.0	20210	N0004	PacBio_DP_PBN	0.808452502894378
80.0	15320	N0004	PacBio_DP_PBN	0.7707764012263515
81.0	12554	N0004	PacBio_DP_PBN	0.735603649287991
82.0	9678	N0004	PacBio_DP_PBN	0.7202962098540875
83.0	8187	N0004	PacBio_DP_PBN	0.7050656606662371
84.0	5893	N0004	PacBio_DP_PBN	0.6831401072265524
85.0	4376	N0004	PacBio_DP_PBN	0.6722406752638348
86.0	3181	N0004	PacBio_DP_PBN	0.6546626963430298
87.0	1828	N0004	PacBio_DP_PBN	0.6849933504725745
88.0	1059	N0004	PacBio_DP_PBN	0.6539124003716631
89.0	518	N0004	PacBio_DP_PBN	0.6108052015453879
90.0	228	N0004	PacBio_DP_PBN	0.6026395332638446
91.0	83	N0004	PacBio_DP_PBN	0.6157649626327717
35.0	29	N1274	PacBio_DP_PBN	0.976085454610538
36.0	76	N1274	PacBio_DP_PBN	0.9589430989440721
37.0	94	N1274	PacBio_DP_PBN	1.1336692753999247
38.0	124	N1274	PacBio_DP_PBN	1.1879456316085502
39.0	161	N1274	PacBio_DP_PBN	1.2552814691862217
40.0	304	N1274	PacBio_DP_PBN	1.2337732915210318
41.0	493	N1274	PacBio_DP_PBN	1.1739451028329246
42.0	742	N1274	PacBio_DP_PBN	1.1986472520771128
43.0	973	N1274	PacBio_DP_PBN	1.2530594241108561
44.0	1344	N1274	PacBio_DP_PBN	1.2847145188748244
45.0	1842	N1274	PacBio_DP_PBN	1.3270245139287398
46.0	2456	N1274	PacBio_DP_PBN	1.3015180246978055
47.0	3446	N1274	PacBio_DP_PBN	1.2840056891671467
48.0	4936	N1274	PacBio_DP_PBN	1.2871210095387469
49.0	6811	N1274	PacBio_DP_PBN	1.2711161380994105
50.0	9645	N1274	PacBio_DP_PBN	1.2390796768689876
51.0	13652	N1274	PacBio_DP_PBN	1.2182356753870356
52.0	19131	N1274	PacBio_DP_PBN	1.193876582623339
53.0	26685	N1274	PacBio_DP_PBN	1.1770354808418246
54.0	36746	N1274	PacBio_DP_PBN	1.1597027825655768
55.0	50379	N1274	PacBio_DP_PBN	1.1366830337691682
56.0	67807	N1274	PacBio_DP_PBN	1.1196716298401885
57.0	88545	N1274	PacBio_DP_PBN	1.1018004042437703
58.0	115749	N1274	PacBio_DP_PBN	1.0836877579928113
59.0	149187	N1274	PacBio_DP_PBN	1.0712401270427134
60.0	186243	N1274	PacBio_DP_PBN	1.0582489563870483
61.0	222801	N1274	PacBio_DP_PBN	1.0438759210962998
62.0	256530	N1274	PacBio_DP_PBN	1.0335277667611775
63.0	288556	N1274	PacBio_DP_PBN	1.0231302510613698
64.0	310250	N1274	PacBio_DP_PBN	1.012105827406773
65.0	321415	N1274	PacBio_DP_PBN	1.0024914989671239
66.0	324308	N1274	PacBio_DP_PBN	0.9932398071016444
67.0	313310	N1274	PacBio_DP_PBN	0.9839394315634913
68.0	293257	N1274	PacBio_DP_PBN	0.9738009769657661
69.0	264887	N1274	PacBio_DP_PBN	0.9664641057951739
70.0	230518	N1274	PacBio_DP_PBN	0.9569224144229999
71.0	192321	N1274	PacBio_DP_PBN	0.9501007309563012
72.0	152879	N1274	PacBio_DP_PBN	0.9442021929466435
73.0	119954	N1274	PacBio_DP_PBN	0.9336927748394067
74.0	91628	N1274	PacBio_DP_PBN	0.9216168286583216
75.0	68311	N1274	PacBio_DP_PBN	0.9072563218698106
76.0	50286	N1274	PacBio_DP_PBN	0.8917079423371723
77.0	36940	N1274	PacBio_DP_PBN	0.8677958154845206
78.0	27248	N1274	PacBio_DP_PBN	0.8394352059667691
79.0	20498	N1274	PacBio_DP_PBN	0.8007964967881614
80.0	15742	N1274	PacBio_DP_PBN	0.7671438116837049
81.0	12983	N1274	PacBio_DP_PBN	0.7321542829625429
82.0	10173	N1274	PacBio_DP_PBN	0.7086859437880945
83.0	8417	N1274	PacBio_DP_PBN	0.6894258539960917
84.0	6185	N1274	PacBio_DP_PBN	0.67077140100021
85.0	4603	N1274	PacBio_DP_PBN	0.666531199901978
86.0	3427	N1274	PacBio_DP_PBN	0.6581941550625723
87.0	2004	N1274	PacBio_DP_PBN	0.6821279795177319
88.0	1171	N1274	PacBio_DP_PBN	0.6445651239707687
89.0	521	N1274	PacBio_DP_PBN	0.6232382702501307
90.0	242	N1274	PacBio_DP_PBN	0.6174385375556014
91.0	84	N1274	PacBio_DP_PBN	0.5470545189860043
35.0	29	N0054	PacBio_DP_PBN	0.982565421970027
36.0	76	N0054	PacBio_DP_PBN	0.8880616112373542
37.0	95	N0054	PacBio_DP_PBN	1.1291477204971252
38.0	127	N0054	PacBio_DP_PBN	1.1541688952936526
39.0	184	N0054	PacBio_DP_PBN	1.1516838754369156
40.0	312	N0054	PacBio_DP_PBN	1.14852564974666
41.0	508	N0054	PacBio_DP_PBN	1.167909001190005
42.0	757	N0054	PacBio_DP_PBN	1.241974737173127
43.0	997	N0054	PacBio_DP_PBN	1.2776714465331342
44.0	1378	N0054	PacBio_DP_PBN	1.298471290322356
45.0	1880	N0054	PacBio_DP_PBN	1.3240977854325249
46.0	2469	N0054	PacBio_DP_PBN	1.3060525920498443
47.0	3427	N0054	PacBio_DP_PBN	1.2953669743498109
48.0	4932	N0054	PacBio_DP_PBN	1.2885489955513758
49.0	6802	N0054	PacBio_DP_PBN	1.2603686096992572
50.0	9654	N0054	PacBio_DP_PBN	1.2242846865220962
51.0	13694	N0054	PacBio_DP_PBN	1.2074797499333116
52.0	19147	N0054	PacBio_DP_PBN	1.1818076354952836
53.0	26734	N0054	PacBio_DP_PBN	1.1640424081997
54.0	36819	N0054	PacBio_DP_PBN	1.1476617265364246
55.0	50321	N0054	PacBio_DP_PBN	1.127232916982263
56.0	67771	N0054	PacBio_DP_PBN	1.1125094959933077
57.0	88727	N0054	PacBio_DP_PBN	1.093760275062042
58.0	115562	N0054	PacBio_DP_PBN	1.0738851845271318
59.0	148851	N0054	PacBio_DP_PBN	1.062928409106857
60.0	185580	N0054	PacBio_DP_PBN	1.0513580967942735
61.0	222406	N0054	PacBio_DP_PBN	1.0386640392550586
62.0	256165	N0054	PacBio_DP_PBN	1.028864339587082
63.0	288405	N0054	PacBio_DP_PBN	1.018889967992406
64.0	310286	N0054	PacBio_DP_PBN	1.0094448291060585
65.0	321748	N0054	PacBio_DP_PBN	1.000502415618592
66.0	324743	N0054	PacBio_DP_PBN	0.9918793278145585
67.0	313847	N0054	PacBio_DP_PBN	0.9835316050646092
68.0	292616	N0054	PacBio_DP_PBN	0.9758834145159824
69.0	264657	N0054	PacBio_DP_PBN	0.9692942470662265
70.0	230159	N0054	PacBio_DP_PBN	0.9630553567413341
71.0	192150	N0054	PacBio_DP_PBN	0.9546277436424564
72.0	152780	N0054	PacBio_DP_PBN	0.9463159242774235
73.0	119875	N0054	PacBio_DP_PBN	0.936957196597842
74.0	91525	N0054	PacBio_DP_PBN	0.9261986305011514
75.0	68212	N0054	PacBio_DP_PBN	0.9138828879309993
76.0	50071	N0054	PacBio_DP_PBN	0.9022558219865283
77.0	36443	N0054	PacBio_DP_PBN	0.8859675134537564
78.0	27158	N0054	PacBio_DP_PBN	0.86347655679911
79.0	20312	N0054	PacBio_DP_PBN	0.8368646104326768
80.0	15415	N0054	PacBio_DP_PBN	0.8077369107735005
81.0	12627	N0054	PacBio_DP_PBN	0.7798778109823081
82.0	9816	N0054	PacBio_DP_PBN	0.7683636414240282
83.0	8278	N0054	PacBio_DP_PBN	0.7586542424123559
84.0	5963	N0054	PacBio_DP_PBN	0.7468964447138216
85.0	4454	N0054	PacBio_DP_PBN	0.7401470440226666
86.0	3111	N0054	PacBio_DP_PBN	0.7346528083852926
87.0	1868	N0054	PacBio_DP_PBN	0.7456035864889886
88.0	1121	N0054	PacBio_DP_PBN	0.7186087863221959
89.0	518	N0054	PacBio_DP_PBN	0.6985003941337465
90.0	239	N0054	PacBio_DP_PBN	0.6563439458026379
91.0	89	N0054	PacBio_DP_PBN	0.6322928048680937
35.0	29	N1272	PacBio_DP_PBN	1.0067371977271313
36.0	76	N1272	PacBio_DP_PBN	0.9998905139157976
37.0	97	N1272	PacBio_DP_PBN	1.1471877998497895
38.0	137	N1272	PacBio_DP_PBN	1.1570998290640548
39.0	174	N1272	PacBio_DP_PBN	1.142636297710173
40.0	323	N1272	PacBio_DP_PBN	1.166400378015475
41.0	534	N1272	PacBio_DP_PBN	1.1768041941104306
42.0	772	N1272	PacBio_DP_PBN	1.1912929320241077
43.0	987	N1272	PacBio_DP_PBN	1.202759306658552
44.0	1385	N1272	PacBio_DP_PBN	1.2036858826136643
45.0	1856	N1272	PacBio_DP_PBN	1.2081282280793149
46.0	2531	N1272	PacBio_DP_PBN	1.1999099977349017
47.0	3533	N1272	PacBio_DP_PBN	1.195853980218004
48.0	4965	N1272	PacBio_DP_PBN	1.1910697604858436
49.0	6863	N1272	PacBio_DP_PBN	1.1815183561380413
50.0	9716	N1272	PacBio_DP_PBN	1.1635154053050183
51.0	13833	N1272	PacBio_DP_PBN	1.1521163732973339
52.0	19328	N1272	PacBio_DP_PBN	1.1318738363576675
53.0	26748	N1272	PacBio_DP_PBN	1.1213232117734302
54.0	36820	N1272	PacBio_DP_PBN	1.111084155548113
55.0	50359	N1272	PacBio_DP_PBN	1.0966355699613026
56.0	67517	N1272	PacBio_DP_PBN	1.0854268389879747
57.0	88732	N1272	PacBio_DP_PBN	1.071020388009106
58.0	115589	N1272	PacBio_DP_PBN	1.057864378959421
59.0	148985	N1272	PacBio_DP_PBN	1.048135291940909
60.0	185299	N1272	PacBio_DP_PBN	1.0389553220271233
61.0	221997	N1272	PacBio_DP_PBN	1.0299603091835556
62.0	256227	N1272	PacBio_DP_PBN	1.0227934267695133
63.0	288132	N1272	PacBio_DP_PBN	1.0165461002220328
64.0	309986	N1272	PacBio_DP_PBN	1.009270836293378
65.0	320164	N1272	PacBio_DP_PBN	1.0031861450287252
66.0	322857	N1272	PacBio_DP_PBN	0.9967241988940103
67.0	313182	N1272	PacBio_DP_PBN	0.990345324169237
68.0	292450	N1272	PacBio_DP_PBN	0.9851967127878798
69.0	263849	N1272	PacBio_DP_PBN	0.9796947216756932
70.0	229499	N1272	PacBio_DP_PBN	0.9744438025740999
71.0	191197	N1272	PacBio_DP_PBN	0.968623468444278
72.0	152216	N1272	PacBio_DP_PBN	0.961186017708861
73.0	119557	N1272	PacBio_DP_PBN	0.953237008278305
74.0	91138	N1272	PacBio_DP_PBN	0.9446109400504376
75.0	67939	N1272	PacBio_DP_PBN	0.9284773905014498
76.0	49861	N1272	PacBio_DP_PBN	0.9119368895385288
77.0	36572	N1272	PacBio_DP_PBN	0.8915601627012633
78.0	27117	N1272	PacBio_DP_PBN	0.8657610494698734
79.0	19894	N1272	PacBio_DP_PBN	0.8314697430190304
80.0	15174	N1272	PacBio_DP_PBN	0.7958547160120324
81.0	12332	N1272	PacBio_DP_PBN	0.7687844914414522
82.0	9407	N1272	PacBio_DP_PBN	0.7496983366204224
83.0	7747	N1272	PacBio_DP_PBN	0.7291768872070286
84.0	5453	N1272	PacBio_DP_PBN	0.7111282547109709
85.0	3927	N1272	PacBio_DP_PBN	0.7057143594802107
86.0	2648	N1272	PacBio_DP_PBN	0.6935726678515465
87.0	1754	N1272	PacBio_DP_PBN	0.7112985810211343
88.0	956	N1272	PacBio_DP_PBN	0.6944296394515123
89.0	416	N1272	PacBio_DP_PBN	0.6597166820280799
90.0	187	N1272	PacBio_DP_PBN	0.6840409259981012
91.0	63	N1272	PacBio_DP_PBN	0.6769942894860711
35.0	11	N0091	PacBio_DP_PBN	0.9344753780536071
36.0	37	N0091	PacBio_DP_PBN	0.9906422365739314
37.0	65	N0091	PacBio_DP_PBN	1.0317426601225237
38.0	106	N0091	PacBio_DP_PBN	1.000595194019501
39.0	139	N0091	PacBio_DP_PBN	1.0003211374147976
40.0	297	N0091	PacBio_DP_PBN	1.013226846611976
41.0	485	N0091	PacBio_DP_PBN	1.0109742302344487
42.0	742	N0091	PacBio_DP_PBN	1.0202873113786735
43.0	970	N0091	PacBio_DP_PBN	1.0412268217389478
44.0	1341	N0091	PacBio_DP_PBN	1.0607246991640684
45.0	1827	N0091	PacBio_DP_PBN	1.04954286945029
46.0	2481	N0091	PacBio_DP_PBN	1.0564209699391345
47.0	3477	N0091	PacBio_DP_PBN	1.0566672415319274
48.0	4922	N0091	PacBio_DP_PBN	1.0551199277476353
49.0	6858	N0091	PacBio_DP_PBN	1.0647079796989642
50.0	9657	N0091	PacBio_DP_PBN	1.0648237000343292
51.0	13696	N0091	PacBio_DP_PBN	1.0544008516505776
52.0	19152	N0091	PacBio_DP_PBN	1.0475362829340276
53.0	26622	N0091	PacBio_DP_PBN	1.0364331005035852
54.0	36617	N0091	PacBio_DP_PBN	1.0316199880843278
55.0	50107	N0091	PacBio_DP_PBN	1.0313744352105787
56.0	67461	N0091	PacBio_DP_PBN	1.0286960331935924
57.0	88218	N0091	PacBio_DP_PBN	1.0237965032240768
58.0	115183	N0091	PacBio_DP_PBN	1.0208034353470268
59.0	148469	N0091	PacBio_DP_PBN	1.018875695206938
60.0	184572	N0091	PacBio_DP_PBN	1.016887129276384
61.0	220760	N0091	PacBio_DP_PBN	1.014119536972938
62.0	253883	N0091	PacBio_DP_PBN	1.0122670020385955
63.0	285728	N0091	PacBio_DP_PBN	1.0096036929823669
64.0	306908	N0091	PacBio_DP_PBN	1.0083131797208207
65.0	316984	N0091	PacBio_DP_PBN	1.005604511672074
66.0	319331	N0091	PacBio_DP_PBN	1.0039058634252898
67.0	308669	N0091	PacBio_DP_PBN	1.0031354790402516
68.0	289918	N0091	PacBio_DP_PBN	1.001239722891282
69.0	261664	N0091	PacBio_DP_PBN	0.9985524500170513
70.0	227453	N0091	PacBio_DP_PBN	0.9961097728008629
71.0	189212	N0091	PacBio_DP_PBN	0.9924912707044166
72.0	150797	N0091	PacBio_DP_PBN	0.9877264476587743
73.0	118482	N0091	PacBio_DP_PBN	0.9827852464651143
74.0	90446	N0091	PacBio_DP_PBN	0.9750937259201957
75.0	67641	N0091	PacBio_DP_PBN	0.9643796612247671
76.0	49745	N0091	PacBio_DP_PBN	0.9503993403597037
77.0	36462	N0091	PacBio_DP_PBN	0.9301198106578082
78.0	27239	N0091	PacBio_DP_PBN	0.9035119200960157
79.0	20159	N0091	PacBio_DP_PBN	0.8642715600585062
80.0	15468	N0091	PacBio_DP_PBN	0.8231249330446642
81.0	12609	N0091	PacBio_DP_PBN	0.7888936319613576
82.0	9575	N0091	PacBio_DP_PBN	0.7688599541848177
83.0	8049	N0091	PacBio_DP_PBN	0.7558638050733248
84.0	5663	N0091	PacBio_DP_PBN	0.7484954080568057
85.0	4309	N0091	PacBio_DP_PBN	0.7373757840117918
86.0	2958	N0091	PacBio_DP_PBN	0.7482377374426106
87.0	1959	N0091	PacBio_DP_PBN	0.7470972973361245
88.0	1143	N0091	PacBio_DP_PBN	0.7559413995488586
89.0	571	N0091	PacBio_DP_PBN	0.7523618771804508
90.0	218	N0091	PacBio_DP_PBN	0.7418630380794884
91.0	85	N0091	PacBio_DP_PBN	0.7278314821542541
35.0	19	N1202	PacBio_DP_PBN	0.90658797981764
36.0	68	N1202	PacBio_DP_PBN	0.9995483694395609
37.0	90	N1202	PacBio_DP_PBN	0.9373921103550932
38.0	127	N1202	PacBio_DP_PBN	0.9470711856735748
39.0	156	N1202	PacBio_DP_PBN	0.9593931446620315
40.0	306	N1202	PacBio_DP_PBN	0.9938876769878559
41.0	508	N1202	PacBio_DP_PBN	0.9973068536012399
42.0	743	N1202	PacBio_DP_PBN	0.9991623637450736
43.0	953	N1202	PacBio_DP_PBN	0.9884997509802635
44.0	1356	N1202	PacBio_DP_PBN	0.9993913104766426
45.0	1868	N1202	PacBio_DP_PBN	0.994457412458872
46.0	2499	N1202	PacBio_DP_PBN	1.0018709767405949
47.0	3451	N1202	PacBio_DP_PBN	1.0004386839529247
48.0	4932	N1202	PacBio_DP_PBN	0.9927268184592279
49.0	6852	N1202	PacBio_DP_PBN	0.9933867290273347
50.0	9616	N1202	PacBio_DP_PBN	0.9978834555806682
51.0	13761	N1202	PacBio_DP_PBN	0.9932900903297514
52.0	19189	N1202	PacBio_DP_PBN	0.992380862653998
53.0	26589	N1202	PacBio_DP_PBN	0.9920703350791249
54.0	36617	N1202	PacBio_DP_PBN	0.9943222384321942
55.0	50182	N1202	PacBio_DP_PBN	0.9965299299047774
56.0	67498	N1202	PacBio_DP_PBN	0.9986777774000383
57.0	88505	N1202	PacBio_DP_PBN	0.9988013172620459
58.0	115367	N1202	PacBio_DP_PBN	1.000931126312427
59.0	148555	N1202	PacBio_DP_PBN	1.0041566091348508
60.0	184654	N1202	PacBio_DP_PBN	1.0056105821427959
61.0	220782	N1202	PacBio_DP_PBN	1.006476927354093
62.0	254115	N1202	PacBio_DP_PBN	1.0081382619846817
63.0	285687	N1202	PacBio_DP_PBN	1.0080156608537707
64.0	307234	N1202	PacBio_DP_PBN	1.0089630726433794
65.0	317808	N1202	PacBio_DP_PBN	1.0085767054931494
66.0	320074	N1202	PacBio_DP_PBN	1.0086494137783308
67.0	308814	N1202	PacBio_DP_PBN	1.0091411991726553
68.0	289923	N1202	PacBio_DP_PBN	1.008520533092813
69.0	261935	N1202	PacBio_DP_PBN	1.0064323228751064
70.0	227753	N1202	PacBio_DP_PBN	1.006080096595942
71.0	189494	N1202	PacBio_DP_PBN	1.0036695540569731
72.0	150951	N1202	PacBio_DP_PBN	0.9997464929462512
73.0	118713	N1202	PacBio_DP_PBN	0.9945537104134518
74.0	90577	N1202	PacBio_DP_PBN	0.9887000304562633
75.0	67455	N1202	PacBio_DP_PBN	0.9776364163920556
76.0	49675	N1202	PacBio_DP_PBN	0.9645727511223432
77.0	36483	N1202	PacBio_DP_PBN	0.9452472441735488
78.0	27214	N1202	PacBio_DP_PBN	0.9201544535478929
79.0	20167	N1202	PacBio_DP_PBN	0.8834665629856406
80.0	15538	N1202	PacBio_DP_PBN	0.8494778426200205
81.0	12610	N1202	PacBio_DP_PBN	0.8167129323738891
82.0	9562	N1202	PacBio_DP_PBN	0.7983637444372488
83.0	8040	N1202	PacBio_DP_PBN	0.7811507521201387
84.0	5717	N1202	PacBio_DP_PBN	0.7698575399448953
85.0	4208	N1202	PacBio_DP_PBN	0.7584568298196372
86.0	2865	N1202	PacBio_DP_PBN	0.7713841685728132
87.0	1860	N1202	PacBio_DP_PBN	0.7763079615252313
88.0	1080	N1202	PacBio_DP_PBN	0.7646087530904663
89.0	536	N1202	PacBio_DP_PBN	0.748750053795115
90.0	197	N1202	PacBio_DP_PBN	0.7951241225632364
91.0	78	N1202	PacBio_DP_PBN	0.8550914955345428
35.0	19	N1177	PacBio_DP_PBN	0.8954362939067944
36.0	69	N1177	PacBio_DP_PBN	0.948933334267684
37.0	94	N1177	PacBio_DP_PBN	0.9926299211160858
38.0	134	N1177	PacBio_DP_PBN	1.0440415342658356
39.0	162	N1177	PacBio_DP_PBN	1.048271092273765
40.0	313	N1177	PacBio_DP_PBN	1.0259987718649284
41.0	504	N1177	PacBio_DP_PBN	1.008240357001185
42.0	740	N1177	PacBio_DP_PBN	1.0081476403295972
43.0	959	N1177	PacBio_DP_PBN	1.013476589695869
44.0	1363	N1177	PacBio_DP_PBN	1.0205159840901146
45.0	1860	N1177	PacBio_DP_PBN	1.0138683183632706
46.0	2500	N1177	PacBio_DP_PBN	1.0260845913203216
47.0	3453	N1177	PacBio_DP_PBN	1.0090442919846359
48.0	4970	N1177	PacBio_DP_PBN	1.0021683107600126
49.0	6857	N1177	PacBio_DP_PBN	1.0087759838544785
50.0	9575	N1177	PacBio_DP_PBN	1.0189914926273516
51.0	13692	N1177	PacBio_DP_PBN	1.0194652602398389
52.0	19128	N1177	PacBio_DP_PBN	1.0158516075222288
53.0	26632	N1177	PacBio_DP_PBN	1.0124338311157874
54.0	36618	N1177	PacBio_DP_PBN	1.0116723635720224
55.0	50119	N1177	PacBio_DP_PBN	1.014422377857356
56.0	67465	N1177	PacBio_DP_PBN	1.0158234126508967
57.0	88338	N1177	PacBio_DP_PBN	1.0148720595502998
58.0	115224	N1177	PacBio_DP_PBN	1.0146176996638214
59.0	148520	N1177	PacBio_DP_PBN	1.0151182180677931
60.0	184601	N1177	PacBio_DP_PBN	1.0139665529660142
61.0	220630	N1177	PacBio_DP_PBN	1.013384921959895
62.0	254061	N1177	PacBio_DP_PBN	1.013500501516682
63.0	285402	N1177	PacBio_DP_PBN	1.010489284775063
64.0	306936	N1177	PacBio_DP_PBN	1.0098555721726277
65.0	317123	N1177	PacBio_DP_PBN	1.008049405681421
66.0	319535	N1177	PacBio_DP_PBN	1.0069675701544871
67.0	308539	N1177	PacBio_DP_PBN	1.0058071850099013
68.0	289857	N1177	PacBio_DP_PBN	1.0039280802739752
69.0	261817	N1177	PacBio_DP_PBN	1.0022209569350569
70.0	227542	N1177	PacBio_DP_PBN	1.000072008015132
71.0	189400	N1177	PacBio_DP_PBN	0.9969850881894466
72.0	150954	N1177	PacBio_DP_PBN	0.9908138307363941
73.0	118704	N1177	PacBio_DP_PBN	0.9843304417521587
74.0	90383	N1177	PacBio_DP_PBN	0.9777744504108828
75.0	67199	N1177	PacBio_DP_PBN	0.9675589679133715
76.0	49381	N1177	PacBio_DP_PBN	0.9509766249295449
77.0	36056	N1177	PacBio_DP_PBN	0.9270426566068922
78.0	26812	N1177	PacBio_DP_PBN	0.8958069935534808
79.0	19966	N1177	PacBio_DP_PBN	0.860829462206272
80.0	15171	N1177	PacBio_DP_PBN	0.8277261472698937
81.0	12265	N1177	PacBio_DP_PBN	0.7975864998392677
82.0	9343	N1177	PacBio_DP_PBN	0.7700635897008208
83.0	7789	N1177	PacBio_DP_PBN	0.759563100980419
84.0	5562	N1177	PacBio_DP_PBN	0.7425877512869216
85.0	4071	N1177	PacBio_DP_PBN	0.7383885921151832
86.0	2811	N1177	PacBio_DP_PBN	0.7319779788790121
87.0	1750	N1177	PacBio_DP_PBN	0.732559875064297
88.0	1113	N1177	PacBio_DP_PBN	0.7200761454193046
89.0	615	N1177	PacBio_DP_PBN	0.6940725093575553
90.0	214	N1177	PacBio_DP_PBN	0.6235439228983122
91.0	78	N1177	PacBio_DP_PBN	0.6224906330947299
35.0	47	RW-TB008	PacBio_DP_PBN	0.9292394630877535
36.0	66	RW-TB008	PacBio_DP_PBN	0.9608753043189755
37.0	81	RW-TB008	PacBio_DP_PBN	1.109765268850503
38.0	115	RW-TB008	PacBio_DP_PBN	1.09744759682481
39.0	170	RW-TB008	PacBio_DP_PBN	1.0902663572053697
40.0	304	RW-TB008	PacBio_DP_PBN	1.071745381004832
41.0	515	RW-TB008	PacBio_DP_PBN	1.068000763944457
42.0	730	RW-TB008	PacBio_DP_PBN	1.0873569456007868
43.0	985	RW-TB008	PacBio_DP_PBN	1.064317245228037
44.0	1373	RW-TB008	PacBio_DP_PBN	1.0643369751946803
45.0	1848	RW-TB008	PacBio_DP_PBN	1.0828072969444322
46.0	2479	RW-TB008	PacBio_DP_PBN	1.0821623439637347
47.0	3367	RW-TB008	PacBio_DP_PBN	1.0902986980802203
48.0	4719	RW-TB008	PacBio_DP_PBN	1.077025661491344
49.0	6557	RW-TB008	PacBio_DP_PBN	1.0547411667266873
50.0	9274	RW-TB008	PacBio_DP_PBN	1.0348419503873065
51.0	13242	RW-TB008	PacBio_DP_PBN	1.0319608405696532
52.0	18379	RW-TB008	PacBio_DP_PBN	1.0260255939479117
53.0	25818	RW-TB008	PacBio_DP_PBN	1.0261333643835664
54.0	35775	RW-TB008	PacBio_DP_PBN	1.0176173275964777
55.0	49295	RW-TB008	PacBio_DP_PBN	1.0108062049718047
56.0	66418	RW-TB008	PacBio_DP_PBN	1.0039744749637802
57.0	86990	RW-TB008	PacBio_DP_PBN	1.0007211962465887
58.0	113332	RW-TB008	PacBio_DP_PBN	0.9968727094446572
59.0	145950	RW-TB008	PacBio_DP_PBN	0.9962475787164634
60.0	182245	RW-TB008	PacBio_DP_PBN	0.9940963619041546
61.0	219175	RW-TB008	PacBio_DP_PBN	0.9928662472584343
62.0	253567	RW-TB008	PacBio_DP_PBN	0.9937905499204905
63.0	285313	RW-TB008	PacBio_DP_PBN	0.9945955353600621
64.0	307376	RW-TB008	PacBio_DP_PBN	0.9942082627040814
65.0	318880	RW-TB008	PacBio_DP_PBN	0.9958841896649224
66.0	322092	RW-TB008	PacBio_DP_PBN	0.9967277418936502
67.0	311507	RW-TB008	PacBio_DP_PBN	0.9982064061780838
68.0	290745	RW-TB008	PacBio_DP_PBN	1.0016714046466626
69.0	261940	RW-TB008	PacBio_DP_PBN	1.0045483285094883
70.0	228076	RW-TB008	PacBio_DP_PBN	1.0068073642081752
71.0	190190	RW-TB008	PacBio_DP_PBN	1.0079235774216921
72.0	151110	RW-TB008	PacBio_DP_PBN	1.010756893073359
73.0	118521	RW-TB008	PacBio_DP_PBN	1.011913966215785
74.0	90127	RW-TB008	PacBio_DP_PBN	1.0120033812957034
75.0	67521	RW-TB008	PacBio_DP_PBN	1.0109503220572889
76.0	49623	RW-TB008	PacBio_DP_PBN	1.0048432980221098
77.0	36319	RW-TB008	PacBio_DP_PBN	1.0024723103953421
78.0	26955	RW-TB008	PacBio_DP_PBN	0.9910214350079275
